"","address","lon","lat"
"411","MAULDIN POLICE DEPT",-82.3087592,34.7795472
"412","MCCORMICK POLICE DEPT",-82.2931,33.9121
"413","MULLINS POLICE DEPT",-79.2528,34.2076
"414","MYRTLE BEACH POLICE DEPT",-78.8820334,33.6977953
"415","NEWBERRY CITY POLICE DEPT",-81.6187178,34.2745833
"416","NEWBERRY COUNTY SHERIFF DEPT",-81.5896653,34.2721966
"417","NICHOLS POLICE DEPT",-79.1527705,34.1237301
"418","NORTH AUGUSTA POLICE",-81.9672402,33.4905973
"419","NORTH MYRTLE BEACH POLICE",-78.6853177,33.8276414
"420","NORWAY POLICE DEPT",-70.538361,44.214438
"421","ORANGEBURG COUNTY SHERIFF DEPT",-80.2990876,32.5204498
"422","ORANGEBURG DEPT OF PUBLIC SAFETY",-80.8530993,33.5084031
"423","PELION POLICE DEPT",-81.233433,33.743698
"424","PORT ROYAL POLICE DEPT",-80.6915932,32.3835577
"425","PROSPERITY POLICE DEPT",-81.5371911,34.2114506
"426","ROCK HILL POLICE DEPT",-90.3623588,38.6053062
"427","SALUDA COUNTY SHERIFF OFFICE",-81.7731713,34.0012548
"428","SALUDA POLICE DEPT",-81.773239,34.0013453
"429","SC DNR COLUMBIA",-81.1637245,33.836081
"430","SC LAW ENFORCEMENT DIVISION",-81.1157856,34.0663032
"431","SC PUBLIC SERVICE AUTHORITY",-80.116914,33.372589
"432","SC STATE UNIV POLICE DEPT",-82.8446389,34.6788479
"433","SPARTANBURG CTY SHERIFF DEPT",-81.963418,34.972917
"434","ST MATTHEWS POLICE DEPT",-85.6494733,38.2494298
"435","SUMTER POLICE DEPT",-80.3392744,33.9218947
"436","TRAVELERS REST POLICE DEPT",-82.4434548,34.9676167
"437","UNION DEPT OF PUBLIC SAFETY",-93.9621669,39.9144513
"438","UNIV OF SC SPARTANBURG POLICE DEPT",NA,NA
"439","US DOJ DEA FLORENCE",11.2558136,43.7695604
"440","WELLFORD POLICE DEPT",-82.11028,34.955405
"441","WEST COLUMBIA POLICE DEPT",-81.0402224,34.0029874
"442","WHITMIRE POLICE DEPT",-81.6148078,34.502465
"443","WINNSBORO DEPT OF PUBLIC SAFETY",-81.0874808,34.3801454
"444","ALCESTER POLICE DEPT",-96.6324286,43.0215192
"445","BENNETT COUNTY SHERIFF DEPT",NA,NA
"446","BERESFORD POLICE DEPT",-96.7753281,43.0833868
"447","BON HOMME COUNTY SHERIFF",-97.865476,42.9932878
"448","BROOKINGS COUNTY SHERIFF OFFICE",-124.4189809,42.4167339
"449","BROOKINGS POLICE DEPT",-124.2868278,42.0550746
"450","BROWN COUNTY SHERIFF OFFICE",-87.9974618,44.4544555
"451","BRULE COUNTY SHERIFF",-99.3340814,43.8081318
"452","BURKE CITY POLICE DEPT",-81.6871447,35.7412196
"453","CHAMBERLAIN POLICE DEPT",-99.3270208,43.8179676
"454","CHARLES MIX COUNTY SHERIFF DEPT",-98.3964938,43.0985109
"455","CLARK COUNTY SHERIFF OFFICE",-122.6785906,45.6304462
"456","CLARK POLICE DEPT",-74.310556,40.621999
"457","CODINGTON COUNTY SHERIFF OFFICE",-97.1144996,44.8984468
"458","CORSON COUNTY SHERIFF OFFICE",-101.690976,45.7623333
"459","DEADWOOD POLICE DEPT",-103.7292393,44.3736236
"460","DEUEL COUNTY SHERIFF DEPT",-102.0747196,41.0623966
"461","DEWEY COUNTY SHERIFF OFFICE",-98.9637661,36.0409039
"462","EDMUNDS COUNTY SHERIFF DEPT",-99.0256634,45.4458323
"463","FAULK COUNTY SHERIFF OFFICE",-99.1531325,45.0827008
"464","GREGORY COUNTY SHERIFF DEPT",NA,NA
"465","HAMLIN COUNTY SHERIFF DEPT",-96.9022836,44.5746881
"466","HAND COUNTY SHERIFF OFFICE",-87.7747538,30.8850326
"467","HUGHES COUNTY SHERIFF DEPT",-96.3999847,35.0840829
"468","HURON POLICE DEPT",-98.2160211,44.3639836
"469","JERAULD COUNTY SHERIFF DEPT",-98.6160674,44.0364698
"470","KINGSBURY COUNTY SHERIFF DEPT",-119.934275,38.969721
"471","LINCOLN COUNTY DTF",NA,NA
"472","LYMAN COUNTY SHERIFF OFFICE",-99.8124935,43.9016694
"473","MELLETTE COUNTY SHERIFF OFFICE",-100.7097867,43.5169738
"474","MENNO POLICE DEPT",-97.5780395,43.242838
"475","MIKE DURFEE STATE PRISON",NA,NA
"476","MINNEHAHA COUNTY SHERIFF DEPT",-96.7303102,43.5544708
"477","MITCHELL DEPT OF PUBLIC SAFETY",NA,NA
"478","NPS WIND CAVE NATIONAL PARK",NA,NA
"479","PENNINGTON COUNTY SHERIFF",-103.4201339,43.8951141
"480","PERKINS COUNTY SHERIFF DEPT",-82.6947288,41.4277028
"481","PIERRE POLICE DEPT",-100.2450683,44.3428451
"482","POTTER COUNTY SHERIFF",-99.9555367,45.0103355
"483","SANBORN COUNTY SHERIFF DEPT",NA,NA
"484","SD DEPT OF CORRECTIONS WOMENS PR",NA,NA
"485","SD DEPT OF GAME FISH AND PARKS",-100.3454826,44.3652604
"486","SD HIGHWAY PATROL",-100.3451353,44.3669298
"487","SD OFFICE OF THE ATTORNEY GENERAL",NA,NA
"488","SD STATE PENITENTIARY",-97.3986049,42.909471
"489","SPEARFISH POLICE DEPT",-103.8613765,44.489561
"490","SPINK COUNTY SHERIFF DEPT",-98.3516918,44.844023
"491","STANLEY COUNTY SHERIFF DEPT",-100.3716312,44.3552913
"492","STURGIS POLICE DEPT",-103.5159691,44.4142635
"493","TRIPP POLICE DEPT",-97.965785,43.22662
"494","TURNER COUNTY SHERIFF OFFICE",-97.1370513,43.3963482
"495","US DEPT AGRIC, FS, LAW ENF & INV",NA,NA
"496","WALWORTH COUNTY SHERIFF DEPT",-88.556531,42.6202834
"497","WINNER POLICE DEPT",-99.8547294,43.375242
"498","YANKTON COUNTY SHERIFF DEPT",-97.3516558,43.016179
"499","YANKTON POLICE DEPT",-97.3932363,42.871793
"500","ZIEBACH COUNTY SHERIFF OFFICE",-101.702202,44.8481045
"501","ADAMSVILLE POLICE DEPARTMENT",-86.9545927,33.6009357
"502","ALGOOD POLICE DEPT",-85.4477332,36.1945595
"503","ASHLAND CITY POLICE DEPT",-82.6381739,38.4789694
"504","BARTLETT POLICE DEPT",-89.809068,35.2280841
"505","BEAN STATION POLICE DEPT",-83.2818221,36.3431771
"506","BEDFORD COUNTY SHERIFF DEPT",-78.5043342,40.0169787
"507","BLEDSOE COUNTY SHERIFF DEPT",NA,NA
"508","BRADLEY COUNTY SHERIFF DEPT",-84.8821432,35.1348473
"509","BRUCETON POLICE DEPT",-88.2451041,36.0408673
"510","BURNS POLICE DEPT",-119.0545698,43.583834
"511","CAMPBELL COUNTY SHERIFF DEPT",-79.1024683,37.2776205
"512","CANNON COUNTY SHERIFF DEPT",-86.0700539,35.8327779
"513","CARTER COUNTY SHERIFF DEPT",-82.2087774,36.3484714
"514","CHESTER COUNTY SHERIFF'S DEPT",-81.2310076,34.7081825
"515","CHURCH HILL POLICE DEPT",-82.705551,36.522625
"516","CLAIBORNE COUNTY SHERIFF DEPT",-83.5774803,36.4403456
"517","COFFEE CO SHERIFF DEPT",-86.0845387,35.4780316
"518","COOKEVILLE POLICE DEPT",-85.5055124,36.1639451
"519","COOPERTOWN POLICE DEPT",-86.9708409,36.440578
"520","CORNERSVILLE POLICE DEPT",-85.138856,39.64152
"521","COWAN POLICE DEPT",-86.0107304,35.1657166
"522","CROCKETT COUNTY SHERIFF DEPT",-89.1321405,35.7821416
"523","CUMBERLAND CITY POLICE DEPT",-87.6330724,36.3931378
"524","CUMBERLAND CO SHERIFF DEPT",-88.2458031,39.2722897
"525","DANDRIDGE POLICE DEPT",-83.483433,36.025486
"526","DAYTON POLICE DEPARTMENT",-78.942747,38.413053
"527","DECATURVILLE POLICE DEPT",-88.1187366,35.5849521
"528","DECHERD POLICE DEPT",-86.0764234,35.2096604
"529","DICKSON COUNTY SHERIFF DEPT",-87.3910159,36.0746759
"530","DICKSON POLICE DEPT",-87.391071,36.0746922
"531","DRESDEN POLICE DEPT",-88.7085139,36.291212
"532","DUNLAP POLICE DEPT",-95.6002108,41.8542235
"533","DYER COUNTY SHERIFF DEPT",-89.3838905,36.0301895
"534","DYERSBURG POLICE DEPT",-89.3901841,36.0320232
"535","EAGLEVILLE POLICE DEPT",-75.4084427,40.1630879
"536","EAST RIDGE POLICE DEPT",-1.6220927,6.6801869
"537","ELIZABETHTON POLICE DEPT",-82.2151295,36.3472789
"538","ERIN POLICE DEPARTMENT",-87.6929967,36.3184313
"539","ETHRIDGE POLICE DEPT",-87.3054303,35.3198493
"540","ETOWAH PUBLIC SAFETY DEPT",NA,NA
"541","FBI MEMPHIS SWAT",NA,NA
"542","FENTRESS COUNTY SHERIFF DEPT",-84.9318918,36.4275699
"543","GAINSBORO POLICE DEPT",-85.6567891,36.3555684
"544","GALLATIN POLICE DEPT",-93.9602444,39.9144458
"545","GATLINBURG POLICE DEPT",-83.481,35.726
"546","GLEASON POLICE DEPT",-88.6114573,36.2133299
"547","GOODLETTSVILLE POLICE DEPT",-86.7142813,36.3222191
"548","GRAINGER COUNTY SHERIFF DEPT",-83.5496566,36.3059333
"549","GRAND JUNCTION POLICE DEPT",-108.56343,39.064854
"550","GREENEVILLE POLICE DEPT",-82.8280165,36.1637906
"551","HAMBLEN COUNTY SHERIFF DEPT",-83.2934086,36.2054334
"552","HARDEMAN COUNTY SHERIFF DEPT",-99.7402384,34.2973036
"553","HARDIN COUNTY SHERIFF DEPT",-88.2416879,35.0204993
"554","HARRIMAN POLICE DEPT",-84.5620593,35.9196513
"555","HAWKINS COUNTY SHERIFF DEPT",-82.7060275,36.5227526
"556","HENDERSONVILLE POLICE DEPT",-86.6289353,36.3015686
"557","HICKMAN COUNTY SHERIFF DEPT",-89.1833478,36.5496727
"558","HOMELAND SEC INVESTIGATIONS",-91.6807795,41.9420624
"559","HORNBEAK POLICE DEPT",-89.2964595,36.3311777
"560","HOUSTON COUNTY SHERIFF OFFICE",-95.3343958,29.8435127
"561","HUMBOLDT POLICE DEPT",-95.438134,37.8111134
"562","HUMPHREYS COUNTY SHERIFF DEPT",NA,NA
"563","HUNTINGDON POLICE DEPARTMENT",-88.4271419,36.0000169
"564","HUNTLAND POLICE DEPT",-86.2688295,35.0544468
"565","JOHNSON CITY POLICE DEPT",-82.3422601,36.321216
"566","JONESBOROUGH POLICE DEPT",-84.3544375,33.5171182
"567","KNOX COUNTY SHERIFF DEPT.",-83.8398135,36.0864334
"568","LAFOLLETTE POLICE DEPT",-84.1217212,36.3797642
"569","LAKE COUNTY TACTICAL UNIT",NA,NA
"570","LAVERGNE POLICE DEPT",-86.5802439,36.022015
"571","LEBANON PUBLIC SAFETY",-72.2165308,41.724157
"572","LENOIR CITY POLICE DEPT",-81.5421164,35.9135181
"573","LOUDON COUNTY SHERIFF DEPT",-84.3119092,35.7716573
"574","LYNNVILLE POLICE DEPT",-87.0063504,35.3769694
"575","MARYVILLE POLICE DEPT",-83.9745803,35.7515778
"576","MASON POLICE DEPT",-84.4457082,42.5789433
"577","MAURY COUNTY SHERIFF DEPT",-87.064297,35.63816
"578","MAYNARDVILLE POLICE DEPARTMENT",-83.7974099,36.2506364
"579","MCKENZIE POLICE DEPT",-88.519724,36.132542
"580","MCMINN COUNTY SHERIFF DEPT",-84.6479124,35.4037048
"581","MCMINNVILLE POLICE DEPT",-123.1996217,45.2090528
"582","MCNAIRY COUNTY SHERIFF DEPT",-88.5963873,35.1509328
"583","MEDINA POLICE DEPARTMENT",-122.2390619,47.6153282
"584","MEIGS COUNTY SHERIFF DEPT",-82.0336865,39.0276901
"585","MEMPHIS AIRPORT POLICE",-90.0145054,35.2474942
"586","METROPOLITAN NASHVILLE POLICE DEPT",-86.7793047,36.1677842
"587","MILLINGTON POLICE DEPT",-89.868077,35.34338
"588","MONTEREY POLICE DEPT",-121.8976904,36.5967582
"589","MOUNT CARMEL POLICE DEPT",35.0466667,32.7286111
"590","MOUNT JULIET POLICE DEPT",-86.5124297,36.2224902
"591","NASHVILLE AIRPORT POLICE",-86.7816016,36.1626638
"592","NEW JOHNSONVILLE POLICE DEPT",-87.9643,36.0177
"593","NEW MARKET POLICE DEPT",-83.5547055,36.1059488
"594","NORRIS PUBLIC SAFETY",NA,NA
"595","OAK RIDGE POLICE DEPT",-84.2579034,36.0121447
"596","OAKLAND POLICE DEPT",-122.2747969,37.7995286
"597","OBION COUNTY SHERIFF DEPT",-89.0629435,36.4471432
"598","OBION POLICE DEPARTMENT",-89.1915,36.2592
"599","OLIVER SPRINGS POLICE DEPT",-84.3430683,36.0459176
"600","OVERTON COUNTY SHERIFF DEPT",-85.3235263,36.3953961
"601","PARSONS POLICE DEPT",-88.1355941,35.653832
"602","PERRY COUNTY SHERIFF OFFICE",-92.8021653,35.0048507
"603","PICKETT COUNTY SHERIFF DEPT",-85.1299788,36.5697614
"604","PIGEON FORGE POLICE DEPT",-83.5622274,35.7896989
"605","PIKEVILLE POLICE DEPT",-77.9841591,35.4961044
"606","PIPERTON POLICE DEPT",-89.622251,35.046606
"607","PLEASANT VIEW POLICE DEPT",-76.6259957,39.2862546
"608","RIDGETOP POLICE DEPT",-86.74987,36.37858
"609","ROANE COUNTY SHERIFF DEPT",-81.3504677,38.802047
"610","ROANE STATE POLICE DEPT",NA,NA
"611","ROBERTSON COUNTY SHERIFF DEPT",NA,NA
"612","ROGERSVILLE POLICE DEPT",-83.006715,36.408298
"613","RUTHERFORD COUNTY SHERIFF OFFICE",-81.9578777,35.3698006
"614","RUTHERFORD POLICE DEPT",-74.1090411,40.8257407
"615","RUTLEDGE POLICE DEPT",-83.4721469,33.5254489
"616","SCOTTS HILL POLICE DEPT",-88.2453158,35.5150729
"617","SELMER POLICE DEPT",NA,NA
"618","SEQUATCHIE COUNTY SHERIFF DEPT",-85.3962769,35.3469428
"619","SEVIER COUNTY SHERIFF DEPT",-83.5657886,35.867361
"620","SMITHVILLE POLICE DEPT",-97.1599634,30.0094744
"621","SODDY DAISY POLICE DEPT",-85.1878366,35.2468431
"622","SOUTH FULTON POLICE DEPARTMENT",-76.415446,43.3208407
"623","SOUTH PITTSBURG POLICE DEPT",-85.70523,35.013442
"624","SPRING CITY POLICE DEPT",-75.548297,40.176763
"625","SPRING HILL POLICE DEPT",-86.9428974,35.7497304
"626","SULLIVAN CO SHERIFF DEPT",-88.630604,39.6076456
"627","SUMNER COUNTY SHERIFF DEPT",-86.4467557,36.3865529
"628","SURGOINSVILLE POLICE DEPT",-82.8522262,36.4705187
"629","TAZEWELL POLICE DEPT",-81.5203774,37.1165283
"630","TELLICO PLAINS POLICE DEPT",-84.293985,35.362018
"631","TN 13TH JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"632","TN 17TH JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"633","TN 18TH JUDICAL DTF",-86.5804473,35.5174913
"634","TN 1ST JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"635","TN 21ST JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"636","TN 22ND JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"637","TN 23RD JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"638","TN 24TH JUDICIAL DISTRICT DTF",-86.5804473,35.5174913
"639","TN 9TH JUDICIAL DISTRICT DA",-86.5804473,35.5174913
"640","TN DEPT OF CORRECTIONS",-84.312,35.7705
"641","TN DEPT OF PUBLIC SAFETY",-86.666556,36.1238184
"642","TN LAW ENFORCEMENT TRNG ACADEMY",-86.5804473,35.5174913
"643","TN STATE PARK MONTGOMERY BELL",-87.2833753,36.1030146
"644","TN WILDLIFE RESOURCES AGENCY",-86.7428183,36.0654163
"645","TOONE POLICE DEPT",NA,NA
"646","TRACY CITY POLICE DEPT",-85.7373306,35.261506
"647","TRI CITIES AIRPORT AUTH",NA,NA
"648","TROUSDALE COUNTY SHERIFF DEPT",-86.1666042,36.3923586
"649","TUSCULUM POLICE DEPT",NA,NA
"650","UNICOI COUNTY SHERIFF DEPT",-82.5185837,36.073032
"651","US DOI NPS  TENNESSEE",-86.5804473,35.5174913
"652","US MARSHAL SERVICE TN MIDDLE DIST",NA,NA
"653","VONORE POLICE DEPT",-84.2451163,35.5910253
"654","WASHINGTON COUNTY SHERIFF'S OFFICE",-77.0541965,35.5437791
"655","WAYNESBORO POLICE DEPT",-78.889656,38.066183
"656","WESTMORELAND POLICE DEPT",-86.2464334,36.5624409
"657","WHITE BLUFF POLICE DEPT",-90.0044051,35.0499283
"658","WHITWELL POLICE DEPT",-85.5148886,35.200274
"659","ABILENE POLICE DEPT",-99.7324114,32.444831
"660","ALAMO POLICE DEPARTMENT",-98.1187247,26.1811861
"661","ALBA POLICE DEPT",-86.0652542,31.4147019
"662","ALVIN POLICE DEPT",-95.2444552,29.4109405
"663","ANDERSON COUNTY  SHERIFF OFFICE",-82.6850369,34.5352496
"664","ANDREWS COUNTY SHERIFF DEPT",-85.6506457,30.2104868
"665","ANGELO STATE UNIV POLICE DEPT",NA,NA
"666","ANSON POLICE DEPT",-99.8971393,32.7546002
"667","ANTHONY POLICE DEPT",-106.6022436,31.9918988
"668","ARCHER COUNTY SHERIFF DEPT",-98.6226657,33.6026071
"669","ARMSTRONG COUNTY SHERIFF DEPT",-101.360075,35.1104043
"670","ATASCOSA COUNTY SHERIFF DEPT",-98.5721016,28.8661281
"671","AUBREY POLICE DEPT",-96.985599,33.3040323
"672","AUSTIN COMM COLLEGE POLICE DEPT",-97.7430608,30.267153
"673","AUSTIN COUNTY SHERIFF DEPT",-97.7124825,30.3175541
"674","AZLE POLICE DEPT",-97.536283,32.883173
"675","BAILEY COUNTY SHERIFF DEPT",-102.7272243,34.223761
"676","BAIRD CITY MARSHAL DEPT",NA,NA
"677","BANDERA MARSHAL'S OFFICE",NA,NA
"678","BARTONVILLE POLICE DEPARTMENT",-97.1327448,33.0739775
"679","BASTROP COUNTY SHERIFF'S OFFICE",-97.3085984,30.1016975
"680","BASTROP POLICE DEPT",-97.3299,30.1074
"681","BAYLOR COUNTY SHERIFF DEPT",-99.2610347,33.5872164
"682","BEAUMONT POLICE DEPT",-94.0945261,30.0802289
"683","BEAUMONT SCHOOL DISTRICT POLICE",-94.0945261,30.0802289
"684","BEE COUNTY SHERIFF DEPT",-97.6982272,28.3624206
"685","BELL COUNTY SHERIFF DEPT",-83.6956,36.7617
"686","BELLMEAD POLICE DEPARTMENT",-97.1008174,31.5885174
"687","BENBROOK POLICE DEPT",-97.4507786,32.6785716
"688","BEXAR COUNTY CONSTABLE  PRECINCT 3",NA,NA
"689","BEXAR COUNTY CONSTABLE PRECINCT 2",NA,NA
"690","BEXAR COUNTY CONSTABLE PRECINCT 4",NA,NA
"691","BOERNE POLICE DEPT",-98.7125493,29.7658567
"692","BORDEN COUNTY SHERIFF DEPT",-101.462,32.6377
"693","BORGER POLICE DEPT",-101.3891029,35.6722776
"694","BOSQUE COUNTY SHERIFF DEPT",-97.6588641,31.9219171
"695","BOWIE COUNTY  SHERIFF DEPT",-109.4870751,32.3273275
"696","BOWIE POLICE DEPT",-97.8467884,33.559797
"697","BRAZORIA COUNTY SHERIFF  OFFICE",-95.4078483,29.2432636
"698","BRAZOS COUNTY SHERIFF'S OFFICE",-97.1338752,31.5570304
"699","BRENHAM POLICE DEPT",-96.1566258,30.3252093
"700","BREWSTER COUNTY SHERIFF DEPT",-103.238,30.2123
"701","BRISCOE COUNTY SHERIFF DEPT",-101.3033505,34.4736335
"702","BUDA POLICE DEPT",-97.8425437,30.0806987
"703","BURKBURNETT POLICE DEPT",-98.5726984,34.0981493
"704","CALDWELL COUNTY SHERIFF DEPT",-81.5135852,39.7430285
"705","CAMERON COUNTY SHERIFF DEPT",-97.5114414,26.017486
"706","CAMERON CTY CONSTABLE PRECINCT 3",-97.7324609,26.2123063
"707","CAMERON CTY CONSTABLE PRECINCT 4",-97.4770331,26.0714564
"708","CAMERON POLICE DEPARTMENT",-94.2386889,39.7397238
"709","CANEY CITY POLICE DEPT",-95.163103,30.178666
"710","CARROLLTON POLICE DEPARTMENT",-96.8868802,32.9764615
"711","CEDAR PARK POLICE DEPT",-97.8246237,30.5201974
"712","CENTER POLICE DEPT",-70.2453128,43.7893033
"713","CHILDRESS COUNTY  SHERIFF DEPT",-100.1936567,34.4229932
"714","CISCO POLICE DEPT",NA,NA
"715","CLEAR LAKE SHORES POLICE DEPT",-95.032311,29.543287
"716","COLEMAN COUNTY SHERIFF DEPT",-99.4230139,31.8310683
"717","COLLIN CO CONSTABLE'S OFFICE, PCT 4",NA,NA
"718","COLORADO COUNTY SHERIFF OFFICE",-96.573821,29.702742
"719","COMAL CO CONSTABLE PCT 3",NA,NA
"720","COMAL COUNTY SHERIFF OFFICE",-98.1513928,29.6803816
"721","COMBINED GOV D SC TASK FORCE",NA,NA
"722","COPPERAS COVE POLICE DEPT",-97.9002783,31.1217367
"723","CRANE COUNTY SHERIFF DEPT",-102.5298028,31.4654966
"724","CRAWFORD POLICE DEPT",-74.3047847,41.6029299
"725","CUERO POLICE DEPT",-97.2896792,29.0899669
"726","CUT AND SHOOT POLICE DEPT",-95.3502704,30.3335832
"727","DALLAM COUNTY SHERIFF DEPT",-102.521541,36.0611559
"728","DALWORTHINGTON GARDENS POLICE",-97.1248054,32.73051
"729","DEL RIO POLICE DEPT",-100.9030107,29.3833116
"730","DELEON POLICE DEPT",-98.5375076,32.1089409
"731","DENTON CONSTABLE PRECINCT 2",-97.2283931,33.0002906
"732","DENTON COUNTY SHERIFF DEPT",-75.8335972,38.887772
"733","DESOTO POLICE DEPT",-90.554316,38.1399742
"734","DICKENS COUNTY SHERIFF DEPT",-100.8383757,33.6219442
"735","DONNA POLICE DEPT",-98.0536797,26.1684375
"736","DUNCANVILLE POLICE DEPT",-96.9072033,32.6492948
"737","EARLY CITY POLICE DEPT",-98.945189,31.74313
"738","EAST MOUNTAIN POLICE DEPT",-94.857941,32.59212
"739","EASTLAND POLICE DEPT",-98.9652587,32.0963099
"740","ECTOR COUNTY ENV ENFORCEMENT",-102.5298028,31.8246483
"741","ECTOR COUNTY SHERIFF DEPT",-102.3582686,31.8204219
"742","ECTOR CTY SCHOOL DISTRICT POLICE",-102.3498516,31.8288673
"743","EDCOUCH POLICE DEPT",-97.9622342,26.2948472
"744","EDGEWOOD POLICE DEPT",-122.2938305,47.2371143
"745","EDINBURG POLICE DEPT",-89.386546,39.656849
"746","EDINBURG SCHOOL DISTRICT POLICE",-97.8620378,48.4966607
"747","EL PASO COUNTY SHERIFF DEPT",-106.2591287,31.811382
"748","EL PASO INDEPENDENT SCH DIST PD",-106.4424559,31.7775757
"749","EL PASO POLICE DEPT",-89.0075347,40.7370104
"750","ELLIS COUNTY SHERIFF DEPT",-96.8479692,32.3837838
"751","ELSA POLICE DEPT",-97.9914359,26.2960942
"752","ENCINAL POLICE DEPT",NA,NA
"753","ENNIS POLICE DEPT",-96.6272945,32.3264444
"754","ERATH COUNTY SHERIFF DEPT",-98.2212979,32.1793404
"755","EUSTACE POLICE DEPT",-96.0064428,32.3068021
"756","EVERMAN POLICE DEPT",-97.2862385,32.631317
"757","FARMERS BRANCH POLICE DEPT",-96.8545859,32.9248688
"758","FAYETTE COUNTY SHERIFF DEPT",-87.8318656,33.6858553
"759","FLOWER MOUND POLICE DEPT",-97.0431823,33.0413236
"760","FOARD COUNTY  SHERIFF DEPT",-99.7678687,33.9865825
"761","FORT BEND COUNTY SHERIFF'S OFFICE",-95.7530768,29.573965
"762","FORT STOCKTON POLICE DEPT",-102.87948,30.8862177
"763","FREDERICKSBURG POLICE DEPT",-98.8489972,30.2510297
"764","FREER POLICE DEPARTMENT",-98.6154669,27.8805397
"765","FREESTONE COUNTY SHERIFF DEPT",-96.1526985,31.7534889
"766","FRENSHIP SCHOOL DISTRICT POLICE",NA,NA
"767","FRIENDSWOOD POLICE DEPT",-95.2021644,29.4971151
"768","FRISCO POLICE DEPARTMENT",-96.8232173,33.1344422
"769","FRITCH POLICE DEPT",-101.606,35.6381
"770","GAINESVILLE POLICE DEPARTMENT",-82.3307665,29.6592438
"771","GARRETT POLICE DEPARTMENT",-85.137243,41.35127
"772","GARZA COUNTY SHERIFF  DEPT",-101.3808782,33.1913584
"773","GIDDINGS POLICE DEPT",-96.9371741,30.1803523
"774","GLENN HEIGHTS POLICE DEPT",-96.8442894,32.5603729
"775","GODLEY POLICE DEPT",-97.5279561,32.4468284
"776","GONZALES COUNTY SHERIFF DEPT",-97.4348097,29.5223382
"777","GORMAN POLICE DEPT",-98.6724,32.212
"778","GRANBURY POLICE DEPT",-97.7883783,32.4438688
"779","GRAND PRAIRIE POLICE DEPT",-96.9927097,32.7065769
"780","GRAND SALINE POLICE DEPT",-95.7084493,32.6726878
"781","GRANDVIEW POLICE DEPARTMENT",-94.5313159,38.8899787
"782","GRAY COUNTY SHERIFF DEPT",-72.6541083,42.9859172
"783","GRAYSON CO CONSTABLE PCT 4",NA,NA
"784","GREATER ELLIS TASK FORCE",NA,NA
"785","GREGORY POLICE DEPARTMENT",-97.291731,27.9231248
"786","GUN BARREL CITY POLICE DEPT",-96.1162548,32.3348397
"787","HALE COUNTY SHERIFF DEPT",-87.5921685,32.7040926
"788","HALLSVILLE POLICE DEPT",-94.5747956,32.5041811
"789","HANSFORD COUNTY SHERIFF DEPT",-101.4339148,36.3183749
"790","HARKER HEIGHTS POLICE DEPT",-97.6570756,31.0817739
"791","HARLINGEN POLICE DEPT",-97.7056316,26.200458
"792","HARRIS COUNTY CONSTABLE PRECINCT 4",-95.2663219,29.9789729
"793","HARRIS COUNTY CONSTABLE PRECINCT 7",-95.6826638,29.78381
"794","HARRIS COUNTY PCT 1 CONSTABLE",NA,NA
"795","HARRIS COUNTY SHERRIF DEPT",-95.3558218,29.7634678
"796","HARTLEY COUNTY SHERIFF DEPT",-77.4004174,36.9473054
"797","HAYS COUNTY CONSTABLE PCT 4",-97.883413,29.991947
"798","HAYS COUNTY SHERIFF OFFICE",-98.1060537,30.1955614
"799","HEWITT POLICE DEPT",-97.1992142,31.465757
"800","HICO CITY MARSHAL'S OFFICE",NA,NA
"801","HIDALGO COUNTY CONSTABLE PRECINCT 1",-97.9679723,26.1766433
"802","HIDALGO COUNTY CONSTABLE PRECINT 4",-97.9679723,26.1766433
"803","HIDALGO COUNTY CRIMINAL DA",-98.2212979,26.4656319
"804","HIDALGO COUNTY SHERIFF OFFICE",-98.1585614,26.3041165
"805","HILL COUNTY SHERIFF DEPT",-92.2009126,34.793179
"806","HONDO POLICE DEPT",-99.1637208,29.3570689
"807","HONEY GROVE POLICE DEPT",-95.9091992,33.5840266
"808","HOOD COUNTY SHERIFF DEPT",-121.5134962,45.7078033
"809","HOPKINS COUNTY SHERIFF DEPT",-95.5989851,33.1396248
"810","HORSESHOE BAY POLICE DEPT",-98.3659874,30.544201
"811","HUDSPETH COUNTY SHERIFF DEPT",-105.5943388,31.5707433
"812","HUNT COUNTY SHERIFF DEPT",-96.1046636,33.1377335
"813","HUTTO POLICE DEPARTMENT",-97.548291,30.5416695
"814","IRS EL PASO",-104.7933134,38.7977665
"815","ITASCA POLICE DEPT",-88.0221364,41.9708958
"816","JACINTO CITY POLICE DEPT",-95.2440265,29.7677987
"817","JAMAICA BEACH POLICE DEPT",-94.9747407,29.1822703
"818","JOHNSON COUNTY CONSTABLE PCT 4",NA,NA
"819","JOURDANTON POLICE DEPT",-98.5453107,28.9199499
"820","KATY POLICE DEPT",-95.8196201,29.8019106
"821","KELLER POLICE DEPT",-97.2323961,32.9300097
"822","KERENS POLICE DEPARTMENT",-96.2277529,32.1332079
"823","KLEBERG COUNTY SHERIFF DEPT",-97.8469822,27.5162205
